,subject,task,session_idx,outcome_idx,outcome,estimate,hidden_parameter,did_change_point_occur,sequence_id
13647,60f0606a61eb5a43c4179887,ada-pos,1,72,0.44175895234870655,0.44218750000000306,0.3845641367871049,False,22
13648,60f0606a61eb5a43c4179887,ada-pos,1,73,0.34730926373057197,0.34531250000000296,0.3845641367871049,False,22
13649,60f0606a61eb5a43c4179887,ada-pos,1,74,0.35718822131863115,0.35312500000000285,0.3845641367871049,False,22
13650,60f0606a61eb5a43c4179887,ada-pos,2,0,0.8154445478493364,0.81875,0.7580625220190969,True,68
13651,60f0606a61eb5a43c4179887,ada-pos,2,1,0.7643837079930491,0.7593749999999994,0.7580625220190969,False,68
13652,60f0606a61eb5a43c4179887,ada-pos,2,2,0.6953777133677687,0.6937499999999986,0.7580625220190969,False,68
13653,60f0606a61eb5a43c4179887,ada-pos,2,3,0.7597561721468662,0.7624999999999987,0.7580625220190969,False,68
13654,60f0606a61eb5a43c4179887,ada-pos,2,4,0.7761338853560565,0.7749999999999989,0.7580625220190969,False,68
13655,60f0606a61eb5a43c4179887,ada-pos,2,5,0.7232152669766053,0.7187499999999987,0.7580625220190969,False,68
13656,60f0606a61eb5a43c4179887,ada-pos,2,6,0.7750886521940615,0.7812499999999987,0.7580625220190969,False,68
13657,60f0606a61eb5a43c4179887,ada-pos,2,7,0.7807774577051789,0.7781249999999986,0.7580625220190969,False,68
13658,60f0606a61eb5a43c4179887,ada-pos,2,8,0.7409179282015621,0.7374999999999983,0.7580625220190969,False,68
13659,60f0606a61eb5a43c4179887,ada-pos,2,9,0.7575937887150255,0.7546874999999984,0.7580625220190969,False,68
13660,60f0606a61eb5a43c4179887,ada-pos,2,10,0.7629062495930884,0.7609374999999985,0.7580625220190969,False,68
13661,60f0606a61eb5a43c4179887,ada-pos,2,11,0.7275683049364923,0.7265624999999983,0.7580625220190969,False,68
13662,60f0606a61eb5a43c4179887,ada-pos,2,12,0.8043534364807826,0.8031249999999985,0.7580625220190969,False,68
13663,60f0606a61eb5a43c4179887,ada-pos,2,13,0.7920969234816468,0.7874999999999984,0.8035868187434535,True,68
13664,60f0606a61eb5a43c4179887,ada-pos,2,14,0.7720674368859197,0.7749999999999982,0.8035868187434535,False,68
13665,60f0606a61eb5a43c4179887,ada-pos,2,15,0.7722807548781275,0.7734374999999982,0.8035868187434535,False,68
13666,60f0606a61eb5a43c4179887,ada-pos,2,16,0.8600856599102937,0.8593749999999982,0.8035868187434535,False,68
13667,60f0606a61eb5a43c4179887,ada-pos,2,17,0.3260729909905201,0.3312499999999983,0.3567890996195626,True,68
13668,60f0606a61eb5a43c4179887,ada-pos,2,18,0.35505852231493545,0.3562499999999984,0.3567890996195626,False,68
13669,60f0606a61eb5a43c4179887,ada-pos,2,19,0.36491721893652285,0.3687499999999986,0.3567890996195626,False,68
13670,60f0606a61eb5a43c4179887,ada-pos,2,20,0.3777259568877973,0.37499999999999867,0.3567890996195626,False,68
13671,60f0606a61eb5a43c4179887,ada-pos,2,21,0.37114362233583353,0.37499999999999867,0.3567890996195626,False,68
13672,60f0606a61eb5a43c4179887,ada-pos,2,22,0.39324377545638645,0.39531249999999885,0.3567890996195626,False,68
13673,60f0606a61eb5a43c4179887,ada-pos,2,23,0.37961596700299505,0.3812499999999989,0.3567890996195626,False,68
13674,60f0606a61eb5a43c4179887,ada-pos,2,24,0.3696973693238765,0.36718749999999883,0.3567890996195626,False,68
13675,60f0606a61eb5a43c4179887,ada-pos,2,25,0.3983302268276538,0.39999999999999897,0.3567890996195626,False,68
13676,60f0606a61eb5a43c4179887,ada-pos,2,26,0.31557968498797156,0.3187499999999991,0.3567890996195626,False,68
13677,60f0606a61eb5a43c4179887,ada-pos,2,27,0.3491997310036618,0.34687499999999927,0.3567890996195626,False,68
13678,60f0606a61eb5a43c4179887,ada-pos,2,28,0.3356981119694706,0.33437499999999915,0.3567890996195626,False,68
13679,60f0606a61eb5a43c4179887,ada-pos,2,29,0.3761898467663813,0.37968749999999934,0.3567890996195626,False,68
13680,60f0606a61eb5a43c4179887,ada-pos,2,30,0.3559892376989537,0.3484374999999992,0.3567890996195626,False,68
13681,60f0606a61eb5a43c4179887,ada-pos,2,31,0.35195617184140443,0.3531249999999992,0.3567890996195626,False,68
13682,60f0606a61eb5a43c4179887,ada-pos,2,32,0.3242901185288744,0.3249999999999991,0.3567890996195626,False,68
13683,60f0606a61eb5a43c4179887,ada-pos,2,33,0.39506589225168665,0.3937499999999994,0.3567890996195626,False,68
13684,60f0606a61eb5a43c4179887,ada-pos,2,34,0.3749724005731272,0.3781249999999994,0.3567890996195626,False,68
13685,60f0606a61eb5a43c4179887,ada-pos,2,35,0.37886791272629267,0.3765624999999994,0.3567890996195626,False,68
13686,60f0606a61eb5a43c4179887,ada-pos,2,36,0.3621401297483772,0.36249999999999943,0.3567890996195626,False,68
13687,60f0606a61eb5a43c4179887,ada-pos,2,37,0.3458636049002935,0.34531249999999936,0.3567890996195626,False,68
13688,60f0606a61eb5a43c4179887,ada-pos,2,38,0.37652342048573023,0.3718749999999994,0.3567890996195626,False,68
13689,60f0606a61eb5a43c4179887,ada-pos,2,39,0.33502297447476165,0.33593749999999933,0.3567890996195626,False,68
13690,60f0606a61eb5a43c4179887,ada-pos,2,40,0.33781557023002057,0.3406249999999994,0.3567890996195626,False,68
13691,60f0606a61eb5a43c4179887,ada-pos,2,41,0.14916885244124561,0.15468749999999912,0.1983638172417428,True,68
13692,60f0606a61eb5a43c4179887,ada-pos,2,42,0.20932696032424364,0.21093749999999908,0.1983638172417428,False,68
13693,60f0606a61eb5a43c4179887,ada-pos,2,43,0.22513269298344177,0.237499999999999,0.1983638172417428,False,68
13694,60f0606a61eb5a43c4179887,ada-pos,2,44,0.1762878610785248,0.17499999999999888,0.1983638172417428,False,68
13695,60f0606a61eb5a43c4179887,ada-pos,2,45,0.19625656307976957,0.1937499999999988,0.1983638172417428,False,68
13696,60f0606a61eb5a43c4179887,ada-pos,2,46,0.23150835951649812,0.2249999999999987,0.1983638172417428,False,68
13697,60f0606a61eb5a43c4179887,ada-pos,2,47,0.15908478410547644,0.1562499999999988,0.1983638172417428,False,68
13698,60f0606a61eb5a43c4179887,ada-pos,2,48,0.19642892673384382,0.19999999999999868,0.1983638172417428,False,68
13699,60f0606a61eb5a43c4179887,ada-pos,2,49,0.6562623354763042,0.6421874999999989,0.6770426753492567,True,68
13700,60f0606a61eb5a43c4179887,ada-pos,2,50,0.6321525191094688,0.6281249999999988,0.6770426753492567,False,68
13701,60f0606a61eb5a43c4179887,ada-pos,2,51,0.6879031967305972,0.6874999999999991,0.6770426753492567,False,68
13702,60f0606a61eb5a43c4179887,ada-pos,2,52,0.6797729968910288,0.681249999999999,0.6770426753492567,False,68
13703,60f0606a61eb5a43c4179887,ada-pos,2,53,0.6538394221039928,0.6515624999999989,0.6770426753492567,False,68
13704,60f0606a61eb5a43c4179887,ada-pos,2,54,0.6948285767669256,0.6937499999999992,0.6770426753492567,False,68
13705,60f0606a61eb5a43c4179887,ada-pos,2,55,0.6950368486715017,0.6937499999999992,0.6770426753492567,False,68
