,subject,task,session_idx,outcome_idx,outcome,estimate,hidden_parameter,did_change_point_occur,sequence_id
92,5c44965c52eba20001da09ff,ada-prob,1,17,0.0,0.6562500000000003,0.4054739174046089,False,92
93,5c44965c52eba20001da09ff,ada-prob,1,18,1.0,0.6562500000000003,0.4054739174046089,False,92
94,5c44965c52eba20001da09ff,ada-prob,1,19,1.0,0.6562500000000003,0.4054739174046089,False,92
95,5c44965c52eba20001da09ff,ada-prob,1,20,1.0,0.6562500000000003,0.8770563754185688,True,92
96,5c44965c52eba20001da09ff,ada-prob,1,21,1.0,0.6562500000000003,0.8770563754185688,False,92
97,5c44965c52eba20001da09ff,ada-prob,1,22,1.0,0.6562500000000003,0.8770563754185688,False,92
98,5c44965c52eba20001da09ff,ada-prob,1,23,1.0,0.6562500000000003,0.8770563754185688,False,92
99,5c44965c52eba20001da09ff,ada-prob,1,24,1.0,0.6562500000000003,0.8770563754185688,False,92
100,5c44965c52eba20001da09ff,ada-prob,1,25,0.0,0.6562500000000003,0.8770563754185688,False,92
101,5c44965c52eba20001da09ff,ada-prob,1,26,1.0,0.6562500000000003,0.8770563754185688,False,92
102,5c44965c52eba20001da09ff,ada-prob,1,27,1.0,0.6562500000000003,0.8770563754185688,False,92
103,5c44965c52eba20001da09ff,ada-prob,1,28,1.0,0.6562500000000003,0.8770563754185688,False,92
104,5c44965c52eba20001da09ff,ada-prob,1,29,1.0,0.6531250000000003,0.8770563754185688,False,92
105,5c44965c52eba20001da09ff,ada-prob,1,30,1.0,0.6531250000000003,0.8770563754185688,False,92
106,5c44965c52eba20001da09ff,ada-prob,1,31,1.0,0.6531250000000003,0.8770563754185688,False,92
107,5c44965c52eba20001da09ff,ada-prob,1,32,1.0,0.6531250000000003,0.8770563754185688,False,92
108,5c44965c52eba20001da09ff,ada-prob,1,33,1.0,0.6562500000000003,0.8770563754185688,False,92
109,5c44965c52eba20001da09ff,ada-prob,1,34,1.0,0.7140625000000012,0.8770563754185688,False,92
110,5c44965c52eba20001da09ff,ada-prob,1,35,0.0,0.6687500000000005,0.8770563754185688,False,92
111,5c44965c52eba20001da09ff,ada-prob,1,36,1.0,0.6687500000000005,0.8770563754185688,False,92
112,5c44965c52eba20001da09ff,ada-prob,1,37,1.0,0.6687500000000005,0.8770563754185688,False,92
113,5c44965c52eba20001da09ff,ada-prob,1,38,1.0,0.6687500000000005,0.8770563754185688,False,92
114,5c44965c52eba20001da09ff,ada-prob,1,39,1.0,0.6703125000000005,0.8770563754185688,False,92
115,5c44965c52eba20001da09ff,ada-prob,1,40,0.0,0.6093750000000006,0.32769917517498837,True,92
116,5c44965c52eba20001da09ff,ada-prob,1,41,0.0,0.6093750000000006,0.32769917517498837,False,92
117,5c44965c52eba20001da09ff,ada-prob,1,42,0.0,0.3796875000000005,0.32769917517498837,False,92
118,5c44965c52eba20001da09ff,ada-prob,1,43,0.0,0.3953125000000004,0.32769917517498837,False,92
119,5c44965c52eba20001da09ff,ada-prob,1,44,0.0,0.38906250000000037,0.32769917517498837,False,92
120,5c44965c52eba20001da09ff,ada-prob,1,45,1.0,0.38906250000000037,0.32769917517498837,False,92
121,5c44965c52eba20001da09ff,ada-prob,1,46,0.0,0.3984375000000005,0.32769917517498837,False,92
122,5c44965c52eba20001da09ff,ada-prob,1,47,0.0,0.4000000000000005,0.32769917517498837,False,92
123,5c44965c52eba20001da09ff,ada-prob,1,48,1.0,0.4000000000000005,0.32769917517498837,False,92
124,5c44965c52eba20001da09ff,ada-prob,1,49,0.0,0.4000000000000005,0.32769917517498837,False,92
125,5c44965c52eba20001da09ff,ada-prob,1,50,0.0,0.4000000000000005,0.32769917517498837,False,92
126,5c44965c52eba20001da09ff,ada-prob,1,51,0.0,0.3828125000000003,0.32769917517498837,False,92
